,tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,avg_sentiment,prop_pos,prop_neg,prop_neu,count,max_impact
209,2022-11-10,696684.0,707008.0,707008.0,695629.0,18850000000.0,-1.46,0.0,0.0,0.0,1.0,0.0,netral
210,2022-11-11,708921.0,696700.0,710606.0,696700.0,22610000000.0,1.76,0.0,0.0,0.0,1.0,0.0,netral
211,2022-11-14,701939.0,708921.0,710476.0,701430.0,17460000000.0,-0.98,0.0,0.0,0.0,1.0,0.0,netral
212,2022-11-15,703550.0,701939.0,704839.0,699924.0,16780000000.000002,0.23,0.0,0.0,0.0,1.0,0.0,netral
213,2022-11-16,701438.0,703550.0,704700.0,695553.0,16510000000.000002,-0.3,0.0,0.0,0.0,1.0,0.0,netral
214,2022-11-17,704499.0,701438.0,705127.0,696576.0,15660000000.0,0.44,0.5668838620185852,1.0,0.0,0.0,1.0,positif
215,2022-11-18,708218.0,704503.0,709410.0,702775.0,16719999999.999998,0.53,1.0,1.0,0.0,0.0,1.0,positif
216,2022-11-21,706325.0,708218.0,710732.0,705044.0,16280000000.000002,-0.27,0.0,0.0,0.0,1.0,4.0,netral
217,2022-11-22,703059.0,706325.0,710883.0,703059.0,17760000000.0,-0.46,0.5,0.5,0.0,0.5,2.0,positif
218,2022-11-23,705412.0,703063.0,708969.0,702639.0,15750000000.0,0.33,0.0,0.0,0.0,1.0,0.0,netral
219,2022-11-24,708052.0,705416.0,710489.0,705416.0,15990000000.0,0.37,1.0,1.0,0.0,0.0,1.0,positif
220,2022-11-25,705315.0,708055.0,708656.0,701322.0,15870000000.0,-0.39,0.5,0.5,0.0,0.5,2.0,positif
221,2022-11-28,701736.0,705311.0,708338.0,701145.0,18720000000.0,-0.51,1.0,1.0,0.0,0.0,1.0,positif
222,2022-11-29,701207.0,701732.0,703654.0,699090.0,16410000000.0,-0.08,0.0,0.0,0.0,1.0,0.0,netral
223,2022-11-30,708131.0,701211.0,708131.0,699370.0,27350000000.0,0.99,0.28286582231521606,0.6,0.2,0.2,5.0,positif
224,2022-12-01,702080.0,708119.0,709028.0,701827.0,16800000000.0,-0.85,-1.0,0.0,1.0,0.0,1.0,negatif
225,2022-12-02,701964.0,702080.0,702181.0,696795.0,13950000000.0,-0.02,0.0,0.0,0.0,1.0,0.0,netral
226,2022-12-05,698733.0,701964.0,705390.0,698733.0,16530000000.000002,-0.46,0.13367166519165039,0.4,0.2,0.4,5.0,positif
227,2022-12-06,689257.0,698737.0,698737.0,686256.0,14970000000.0,-1.36,0.0,0.5,0.5,0.0,2.0,netral
228,2022-12-07,681875.0,689257.0,689266.0,679930.0,15870000000.0,-1.07,0.5,0.5,0.0,0.5,2.0,positif
229,2022-12-08,680423.0,681879.0,682105.0,668363.0,16230000000.0,-0.21,0.5,0.5,0.0,0.5,2.0,positif
230,2022-12-09,671512.0,680423.0,680423.0,669538.0,12710000000.0,-1.31,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,3.0,netral
231,2022-12-12,673445.0,671512.0,673445.0,664181.0,13450000000.0,0.29,0.0,0.0,0.0,1.0,0.0,netral
232,2022-12-13,681032.0,673449.0,682612.0,671487.0,39610000000.0,1.13,0.0,0.0,0.0,1.0,0.0,netral
233,2022-12-14,680175.0,681036.0,685410.0,677413.0,21540000000.0,-0.13,0.0,0.0,0.0,1.0,0.0,netral
234,2022-12-15,675186.0,680179.0,680184.0,674096.0,14510000000.0,-0.73,0.2864186763763428,0.5,0.0,0.5,2.0,positif
235,2022-12-16,681219.0,675186.0,681219.0,669377.0,15610000000.0,0.89,0.0,0.0,0.0,1.0,1.0,netral
236,2022-12-19,677970.0,681215.0,682781.0,675409.0,12790000000.0,-0.48,-0.5,0.0,0.5,0.5,2.0,negatif
237,2022-12-20,676832.0,677970.0,679220.0,671504.0,15180000000.0,-0.17,-1.0,0.0,1.0,0.0,1.0,negatif
238,2022-12-21,682066.0,676832.0,682066.0,676370.0,13910000000.0,0.77,1.0,1.0,0.0,0.0,1.0,positif
239,2022-12-22,682443.0,682070.0,684412.0,680062.0,12900000000.0,0.06,0.0,0.0,0.0,1.0,0.0,netral
240,2022-12-23,680067.0,682439.0,682439.0,678459.0,12040000000.0,-0.35,0.0,0.0,0.0,1.0,0.0,netral
242,2022-12-26,683581.0,680071.0,685815.0,679617.0,11750000000.0,0.52,0.0,0.0,0.0,1.0,0.0,netral
243,2022-12-27,692303.0,683585.0,693389.0,683566.0,12170000000.0,1.28,0.8705615997314453,1.0,0.0,0.0,4.0,positif
244,2022-12-28,685052.0,692307.0,695304.0,682814.0,12060000000.0,-1.05,0.0,0.0,0.0,1.0,0.0,netral
245,2022-12-29,686008.0,685052.0,687958.0,678698.0,14100000000.0,0.14,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,positif
246,2022-12-30,685062.0,686012.0,688874.0,683859.0,12930000000.0,-0.14,0.4,0.6,0.2,0.2,5.0,positif
247,2023-01-02,685098.0,685074.0,685689.0,682348.0,10960000000.0,0.01,-0.5,0.0,0.5,0.5,2.0,negatif
248,2023-01-03,688876.0,685098.0,690800.0,683857.0,15690000000.0,0.55,0.7815346837043762,0.8,0.0,0.2,5.0,positif
249,2023-01-04,681324.0,688880.0,690060.0,681324.0,14250000000.0,-1.1,0.7211583852767944,0.75,0.0,0.25,4.0,positif
250,2023-01-05,665384.0,681328.0,681342.0,662199.0,18060000000.0,-2.34,0.0,0.0,0.0,1.0,1.0,netral
251,2023-01-06,668456.0,665376.0,670864.0,659865.0,10990000000.0,0.46,0.0,0.0,0.0,1.0,3.0,netral
252,2023-01-09,668827.0,668456.0,672697.0,663865.0,13590000000.0,0.06,0.4236210584640503,0.5,0.0,0.5,2.0,positif
253,2023-01-10,662250.0,668827.0,669023.0,657024.0,14480000000.0,-0.98,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
254,2023-01-11,658445.0,662254.0,662279.0,655792.0,12490000000.0,-0.57,1.0,1.0,0.0,0.0,1.0,positif
255,2023-01-12,662993.0,658449.0,666223.0,657409.0,14890000000.0,0.69,0.5,0.5,0.0,0.5,2.0,positif
256,2023-01-13,664183.0,662993.0,665848.0,660059.0,16559999999.999998,0.18,0.0,0.0,0.0,1.0,0.0,netral
257,2023-01-16,668806.0,664183.0,668806.0,662770.0,15490000000.0,0.7,-0.5,0.0,0.5,0.5,2.0,negatif
258,2023-01-17,676734.0,668806.0,680187.0,668806.0,21760000000.0,1.19,0.0,0.0,0.0,1.0,0.0,netral
259,2023-01-18,676579.0,676718.0,679016.0,672146.0,19500000000.0,-0.02,0.0,0.0,0.0,1.0,1.0,netral
260,2023-01-19,681991.0,676575.0,682098.0,675455.0,15420000000.0,0.8,0.0,0.0,0.0,1.0,1.0,netral
261,2023-01-20,687493.0,681991.0,687493.0,681953.0,17380000000.0,0.81,0.0,0.25,0.25,0.5,4.0,netral
262,2023-01-24,686085.0,687493.0,690679.0,684101.0,19680000000.0,-0.2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
263,2023-01-25,682993.0,686085.0,687136.0,682128.0,18790000000.0,-0.45,0.0,0.0,0.0,1.0,1.0,netral
264,2023-01-26,686482.0,682997.0,687487.0,681579.0,17110000000.0,0.51,0.0,0.0,0.0,1.0,0.0,netral
265,2023-01-27,689898.0,686482.0,693271.0,686482.0,14920000000.0,0.5,-1.0,0.0,1.0,0.0,1.0,negatif
266,2023-01-30,687248.0,689902.0,692547.0,683408.0,13470000000.0,-0.38,0.0,0.0,0.0,1.0,1.0,netral
267,2023-01-31,683934.0,687252.0,688096.0,682724.0,15180000000.0,-0.48,0.0,0.0,0.0,1.0,2.0,netral
268,2023-02-01,686226.0,683892.0,689318.0,683892.0,14590000000.0,0.34,0.9923204034566879,1.0,0.0,0.0,2.0,positif
269,2023-02-02,689057.0,686226.0,689673.0,685537.0,18920000000.0,0.41,0.0,0.0,0.0,1.0,3.0,netral
270,2023-02-03,691173.0,689071.0,695197.0,689071.0,20290000000.0,0.31,1.0,1.0,0.0,0.0,1.0,positif
271,2023-02-06,687379.0,691173.0,692488.0,683576.0,14350000000.0,-0.55,0.0,0.5,0.5,0.0,2.0,netral
272,2023-02-07,693530.0,687379.0,694623.0,687379.0,17310000000.0,0.89,0.0,0.0,0.0,1.0,0.0,netral
273,2023-02-08,694012.0,693530.0,696192.0,691211.0,17270000000.0,0.07,1.0,1.0,0.0,0.0,1.0,positif
274,2023-02-09,689737.0,694012.0,696115.0,689604.0,17670000000.0,-0.62,1.0,1.0,0.0,0.0,1.0,positif
275,2023-02-10,688033.0,689524.0,689524.0,680342.0,14080000000.0,-0.25,1.0,1.0,0.0,0.0,2.0,positif
276,2023-02-13,690014.0,688033.0,691514.0,687188.0,21390000000.0,0.29,-0.32982122898101807,0.0,0.3333333333333333,0.6666666666666666,3.0,netral
277,2023-02-14,694185.0,690014.0,694185.0,690014.0,16280000000.000002,0.6,1.0,1.0,0.0,0.0,1.0,positif
278,2023-02-15,691454.0,694185.0,694603.0,687287.0,14850000000.0,-0.39,0.0,0.0,0.0,1.0,2.0,netral
279,2023-02-16,689566.0,691454.0,693328.0,687530.0,17360000000.0,-0.27,0.0,0.0,0.0,1.0,0.0,netral
280,2023-02-17,689571.0,689566.0,691909.0,686828.0,18010000000.0,0.0,-0.14200998842716217,0.0,0.25,0.75,4.0,netral
281,2023-02-20,689472.0,689586.0,691050.0,686367.0,17590000000.0,-0.01,0.0,0.0,0.0,1.0,0.0,netral
282,2023-02-21,687340.0,689472.0,692367.0,687091.0,14420000000.0,-0.31,0.0,0.0,0.0,1.0,0.0,netral
283,2023-02-22,680997.0,687326.0,687539.0,678123.0,14920000000.0,-0.92,0.0,0.0,0.0,1.0,1.0,netral
284,2023-02-23,683945.0,681011.0,683945.0,680700.0,12450000000.0,0.43,0.0,0.0,0.0,1.0,0.0,netral
285,2023-02-24,685658.0,683945.0,688031.0,683945.0,13030000000.0,0.25,0.0,0.0,0.0,1.0,1.0,netral
286,2023-02-27,685478.0,685658.0,687111.0,681987.0,12760000000.0,-0.03,0.25,0.25,0.0,0.75,4.0,netral
287,2023-02-28,684324.0,685478.0,689035.0,684324.0,16790000000.0,-0.17,0.0,0.0,0.0,1.0,1.0,netral
288,2023-03-01,684494.0,684310.0,688951.0,683319.0,14630000000.0,0.02,0.0,0.0,0.0,1.0,0.0,netral
289,2023-03-02,685742.0,684508.0,687510.0,684186.0,13610000000.0,0.18,0.0,0.0,0.0,1.0,0.0,netral
290,2023-03-03,681364.0,685742.0,688412.0,680448.0,11870000000.0,-0.64,0.0,0.0,0.0,1.0,0.0,netral
291,2023-03-06,680700.0,681392.0,685657.0,680119.0,13710000000.0,-0.1,0.0,0.0,0.0,1.0,0.0,netral
292,2023-03-07,676676.0,680686.0,681296.0,675800.0,14040000000.0,-0.59,0.0,0.25,0.25,0.5,4.0,netral
293,2023-03-08,677637.0,676676.0,677637.0,672819.0,14410000000.0,0.14,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
294,2023-03-09,679979.0,677637.0,682466.0,677637.0,11320000000.0,0.35,0.02038271725177765,0.25,0.25,0.5,4.0,netral
295,2023-03-10,676530.0,679979.0,679979.0,674141.0,13170000000.0,-0.51,-1.0,0.0,1.0,0.0,1.0,negatif
296,2023-03-13,678696.0,676502.0,681287.0,672744.0,14180000000.0,0.32,0.13338714838027954,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
297,2023-03-14,664181.0,678667.0,678667.0,663538.0,16660000000.0,-2.14,-0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,3.0,negatif
298,2023-03-15,662814.0,664181.0,670986.0,662814.0,13920000000.0,-0.21,0.0,0.0,0.0,1.0,1.0,netral
299,2023-03-16,656573.0,662814.0,663077.0,654279.0,15440000000.0,-0.94,-0.25,0.0,0.25,0.75,4.0,netral
300,2023-03-17,667824.0,656573.0,668309.0,656573.0,45580000000.0,1.71,-1.0,0.0,1.0,0.0,1.0,negatif
301,2023-03-20,661249.0,667824.0,667824.0,658769.0,12890000000.0,-0.98,-1.0,0.0,1.0,0.0,1.0,negatif
302,2023-03-21,669161.0,661249.0,669161.0,660922.0,14550000000.0,1.2,1.0,1.0,0.0,0.0,1.0,positif
303,2023-03-24,676225.0,669402.0,677690.0,669217.0,14660000000.0,1.06,1.0,1.0,0.0,0.0,1.0,positif
304,2023-03-27,670893.0,676225.0,677260.0,670475.0,13520000000.0,-0.79,-0.5418094992637634,0.0,1.0,0.0,1.0,negatif
305,2023-03-28,676033.0,670893.0,676465.0,670893.0,12610000000.0,0.77,0.5,0.5,0.0,0.5,2.0,positif
306,2023-03-29,683944.0,676033.0,685151.0,676033.0,14330000000.0,1.17,0.1921956092119217,0.5,0.0,0.5,2.0,positif
307,2023-03-30,680895.0,683944.0,686863.0,680309.0,14050000000.0,-0.45,0.0,0.0,0.0,1.0,0.0,netral
308,2023-03-31,680528.0,680909.0,683155.0,678961.0,13900000000.0,-0.05,-0.5,0.0,0.5,0.5,2.0,negatif
309,2023-04-03,682717.0,680528.0,684936.0,680513.0,12750000000.0,0.32,0.0,0.0,0.0,1.0,0.0,netral
310,2023-04-04,683318.0,682703.0,685969.0,678152.0,13160000000.0,0.09,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,positif
311,2023-04-05,681967.0,683318.0,686734.0,681643.0,12400000000.0,-0.2,0.0,0.0,0.0,1.0,0.0,netral
312,2023-04-06,679277.0,681967.0,683273.0,678629.0,17290000000.0,-0.39,0.0,0.0,0.0,1.0,0.0,netral
313,2023-04-10,677123.0,679277.0,679949.0,673519.0,12940000000.0,-0.32,0.0,0.0,0.0,1.0,0.0,netral
314,2023-04-11,681131.0,677123.0,681131.0,673877.0,16140000000.0,0.59,0.0,0.0,0.0,1.0,0.0,netral
315,2023-04-12,679896.0,681146.0,683374.0,677528.0,15140000000.0,-0.18,0.0,0.0,0.0,1.0,0.0,netral
316,2023-04-13,678560.0,679854.0,681688.0,676466.0,16149999999.999998,-0.2,0.0,0.0,0.0,1.0,0.0,netral
317,2023-04-14,681857.0,678588.0,683807.0,678570.0,13700000000.0,0.49,0.0,0.0,0.0,1.0,1.0,netral
318,2023-04-17,678758.0,681871.0,682951.0,676514.0,9490000000.0,-0.45,0.41590142250061035,0.5,0.0,0.5,2.0,positif
319,2023-04-18,682181.0,678758.0,683976.0,678417.0,10370000000.0,0.5,0.0,0.0,0.0,1.0,0.0,netral
320,2023-04-26,691015.0,682181.0,691015.0,682160.0,12020000000.0,1.29,0.0,0.0,0.0,1.0,1.0,netral
321,2023-04-27,694548.0,691085.0,697191.0,687765.0,16160000000.0,0.51,1.0,1.0,0.0,0.0,1.0,positif
322,2023-04-28,691572.0,694548.0,695867.0,689771.0,13060000000.0,-0.43,0.0,0.5,0.5,0.0,2.0,netral
323,2023-05-02,686330.0,691572.0,692034.0,681434.0,13650000000.0,-0.76,-0.5,0.0,0.5,0.5,2.0,negatif
324,2023-05-03,681272.0,686330.0,686561.0,677690.0,12130000000.0,-0.74,-1.0,0.0,1.0,0.0,2.0,negatif
325,2023-05-04,684403.0,681272.0,684612.0,678009.0,13750000000.0,0.46,1.0,1.0,0.0,0.0,1.0,positif
326,2023-05-05,678763.0,684403.0,685159.0,673378.0,14820000000.0,-0.82,0.0,0.0,0.0,1.0,1.0,netral
327,2023-05-08,676963.0,678749.0,679832.0,675666.0,17960000000.0,-0.27,0.5,0.5,0.0,0.5,2.0,positif
328,2023-05-09,677998.0,676963.0,679377.0,674218.0,17210000000.0,0.15,0.0,0.0,0.0,1.0,1.0,netral
329,2023-05-10,681190.0,678040.0,682012.0,677519.0,18150000000.0,0.47,0.0,0.0,0.0,1.0,2.0,netral
330,2023-05-11,675594.0,681190.0,681412.0,671742.0,16290000000.0,-0.82,0.0,0.0,0.0,1.0,0.0,netral
331,2023-05-12,670776.0,675594.0,675594.0,670457.0,17380000000.0,-0.71,1.0,1.0,0.0,0.0,1.0,positif
332,2023-05-15,671174.0,670846.0,672930.0,665665.0,14260000000.0,0.06,0.5478515028953552,1.0,0.0,0.0,1.0,positif
333,2023-05-16,667656.0,671174.0,672907.0,665907.0,15640000000.0,-0.52,1.0,1.0,0.0,0.0,3.0,positif
334,2023-05-17,666311.0,667642.0,670660.0,666147.0,18040000000.0,-0.2,0.7784414291381836,1.0,0.0,0.0,1.0,positif
335,2023-05-19,670056.0,666311.0,671503.0,666275.0,16160000000.0,0.56,0.5501847863197327,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
336,2023-05-22,672965.0,670056.0,675762.0,667588.0,16750000000.0,0.43,-0.30660587549209595,0.0,0.3333333333333333,0.6666666666666666,3.0,netral
337,2023-05-23,673668.0,672965.0,677265.0,672707.0,16219999999.999998,0.1,-1.0,0.0,1.0,0.0,1.0,negatif
338,2023-05-24,674580.0,673668.0,675588.0,671389.0,13770000000.0,0.14,1.0,1.0,0.0,0.0,1.0,positif
339,2023-05-25,670423.0,674580.0,674971.0,670253.0,15700000000.0,-0.62,0.0,0.0,0.0,1.0,0.0,netral
340,2023-05-26,668700.0,670423.0,672729.0,666924.0,18150000000.0,-0.26,-0.5,0.0,0.5,0.5,2.0,negatif
341,2023-05-29,668110.0,668728.0,670837.0,661724.0,16480000000.0,-0.09,0.0,0.0,0.0,1.0,0.0,netral
342,2023-05-30,663642.0,668110.0,670024.0,663642.0,17380000000.0,-0.67,-0.1568209926287333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
343,2023-05-31,663326.0,663642.0,665765.0,656296.0,61510000000.0,-0.05,-1.0,0.0,1.0,0.0,1.0,negatif
344,2023-06-05,663344.0,663326.0,666371.0,659851.0,15270000000.0,0.0,0.023198112845420837,0.5,0.5,0.0,4.0,netral
345,2023-06-06,661892.0,663344.0,667757.0,660200.0,23180000000.0,-0.22,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,positif
346,2023-06-07,661975.0,661906.0,663858.0,657876.0,16290000000.0,0.01,1.0,1.0,0.0,0.0,3.0,positif
347,2023-06-08,666633.0,661975.0,666633.0,659842.0,16860000000.0,0.7,1.0,1.0,0.0,0.0,1.0,positif
348,2023-06-09,669402.0,666605.0,670382.0,664896.0,18280000000.0,0.42,0.0,0.0,0.0,1.0,2.0,netral
349,2023-06-12,672237.0,669458.0,672237.0,667052.0,15870000000.0,0.42,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
350,2023-06-13,671901.0,672237.0,674404.0,669707.0,17660000000.0,-0.05,0.0,0.0,0.0,1.0,4.0,netral
351,2023-06-14,669972.0,671887.0,674464.0,667286.0,17830000000.0,-0.29,0.5,0.5,0.0,0.5,2.0,positif
352,2023-06-15,671379.0,669972.0,671746.0,666091.0,15120000000.0,0.21,0.22384295293263026,0.42857142857142855,0.14285714285714285,0.42857142857142855,7.0,positif
353,2023-06-16,669855.0,671352.0,672646.0,666934.0,17210000000.0,-0.23,-0.18643665313720703,0.5,0.5,0.0,2.0,netral
354,2023-06-19,668606.0,669855.0,670504.0,666905.0,16140000000.0,-0.19,0.5,0.5,0.0,0.5,2.0,positif
355,2023-06-20,666046.0,668606.0,669244.0,662615.0,11830000000.0,-0.38,-0.18302734196186066,0.0,0.25,0.75,4.0,netral
356,2023-06-21,670263.0,666046.0,670263.0,663567.0,12030000000.0,0.63,1.0,1.0,0.0,0.0,2.0,positif
357,2023-06-22,665226.0,670277.0,671798.0,665226.0,16850000000.000002,-0.75,0.0,0.0,0.0,1.0,2.0,netral
358,2023-06-23,663973.0,665226.0,666566.0,663548.0,11340000000.0,-0.19,-1.0,0.0,1.0,0.0,4.0,negatif
359,2023-06-26,666467.0,663973.0,667406.0,662218.0,12600000000.0,0.38,0.0,0.0,0.0,1.0,0.0,netral
360,2023-06-27,666188.0,666467.0,667963.0,665290.0,14230000000.0,-0.04,-1.0,0.0,1.0,0.0,1.0,negatif
361,2023-07-03,669672.0,666174.0,669672.0,666082.0,12560000000.0,0.52,0.5,0.5,0.0,0.5,2.0,positif
362,2023-07-04,668175.0,669686.0,671399.0,667277.0,14630000000.0,-0.22,0.0,0.0,0.0,1.0,0.0,netral
363,2023-07-05,671898.0,668175.0,671906.0,667693.0,14890000000.0,0.56,0.49513036012649536,0.5,0.0,0.5,2.0,positif
364,2023-07-06,675733.0,671826.0,676627.0,671207.0,17950000000.0,0.57,0.0,0.0,0.0,1.0,2.0,netral
365,2023-07-07,671646.0,675705.0,675705.0,671122.0,15830000000.0,-0.6,0.0,0.0,0.0,1.0,2.0,netral
366,2023-07-10,673104.0,671646.0,676355.0,671646.0,12360000000.0,0.22,0.5,0.5,0.0,0.5,2.0,positif
367,2023-07-11,679692.0,673118.0,679692.0,673063.0,16040000000.0,0.98,0.18845325708389282,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
368,2023-07-12,680821.0,679692.0,682018.0,678586.0,16170000000.000002,0.17,0.0,0.0,0.0,1.0,0.0,netral
369,2023-07-13,681021.0,680835.0,683574.0,678374.0,17140000000.0,0.03,0.0,0.0,0.0,1.0,0.0,netral
370,2023-07-14,686957.0,681021.0,687478.0,681021.0,16070000000.0,0.87,0.0,0.0,0.0,1.0,1.0,netral
371,2023-07-17,686714.0,686971.0,693127.0,686714.0,17680000000.0,-0.04,0.0,0.0,0.0,1.0,0.0,netral
372,2023-07-18,683020.0,686714.0,690214.0,679843.0,15040000000.0,-0.54,-0.5596520900726318,0.0,1.0,0.0,1.0,negatif
373,2023-07-20,686419.0,683006.0,687489.0,682800.0,14200000000.0,0.5,0.0,0.0,0.0,1.0,1.0,netral
374,2023-07-21,688080.0,686419.0,688080.0,683765.0,13160000000.0,0.24,0.3715527057647705,0.5,0.0,0.5,2.0,positif
375,2023-07-24,689940.0,688080.0,692968.0,687795.0,15010000000.0,0.27,-0.9210783839225769,0.0,1.0,0.0,1.0,negatif
376,2023-07-25,691771.0,689798.0,694462.0,689798.0,15050000000.0,0.27,0.8572931587696075,1.0,0.0,0.0,2.0,positif
377,2023-07-26,694828.0,691771.0,695598.0,691741.0,14970000000.0,0.44,0.0,0.0,0.0,1.0,0.0,netral
378,2023-07-27,689666.0,694828.0,696617.0,689666.0,15860000000.0,-0.74,0.0,0.0,0.0,1.0,2.0,netral
379,2023-07-28,690023.0,689681.0,690410.0,685737.0,14670000000.0,0.05,0.0,0.0,0.0,1.0,1.0,netral
380,2023-07-31,693136.0,690023.0,693136.0,689507.0,17149999999.999998,0.45,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
381,2023-08-01,688650.0,693108.0,693439.0,688047.0,19610000000.0,-0.65,-0.1378705402215322,0.3333333333333333,0.6666666666666666,0.0,3.0,negatif
382,2023-08-02,685451.0,688650.0,688650.0,683398.0,18390000000.0,-0.46,0.0,0.0,0.0,1.0,0.0,netral
383,2023-08-03,689808.0,685451.0,692405.0,683974.0,16360000000.0,0.64,0.1774184505144755,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
384,2023-08-04,685284.0,689822.0,692501.0,685090.0,11880000000.0,-0.66,1.0,1.0,0.0,0.0,1.0,positif
385,2023-08-07,688637.0,685284.0,690436.0,685284.0,13450000000.0,0.49,-0.13748914003372192,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
386,2023-08-08,686881.0,688651.0,691505.0,686163.0,17040000000.0,-0.25,1.0,1.0,0.0,0.0,2.0,positif
387,2023-08-09,687511.0,686881.0,690106.0,686308.0,21850000000.0,0.09,0.7333420515060425,1.0,0.0,0.0,1.0,positif
388,2023-08-10,689328.0,687511.0,691075.0,687511.0,16270000000.0,0.26,-1.0,0.0,1.0,0.0,1.0,negatif
389,2023-08-11,687998.0,689328.0,690665.0,686511.0,13070000000.0,-0.19,1.0,1.0,0.0,0.0,1.0,positif
390,2023-08-14,691017.0,687998.0,691017.0,682375.0,13880000000.0,0.44,0.0,0.0,0.0,1.0,1.0,netral
391,2023-08-15,691510.0,691046.0,692863.0,689838.0,17280000000.0,0.07,0.0,0.0,0.0,1.0,0.0,netral
392,2023-08-16,690054.0,691510.0,691510.0,685589.0,15230000000.0,-0.21,0.0,0.0,0.0,1.0,0.0,netral
393,2023-08-18,685991.0,689983.0,689983.0,685638.0,13070000000.0,-0.59,0.795138955116272,1.0,0.0,0.0,1.0,positif
394,2023-08-21,686603.0,686005.0,689028.0,685942.0,20770000000.0,0.09,0.7418760657310486,1.0,0.0,0.0,1.0,positif
395,2023-08-22,691645.0,686603.0,692745.0,686069.0,15860000000.0,0.73,0.0,0.0,0.0,1.0,0.0,netral
396,2023-08-23,692141.0,691645.0,695943.0,691645.0,17070000000.0,0.07,-0.30757108330726624,0.0,0.5,0.5,2.0,negatif
397,2023-08-24,689939.0,692141.0,693765.0,689839.0,14280000000.0,-0.32,0.0,0.0,0.0,1.0,0.0,netral
398,2023-08-25,689544.0,689939.0,690608.0,686963.0,13000000000.0,-0.06,0.0,0.0,0.0,1.0,0.0,netral
399,2023-08-28,692173.0,689587.0,694012.0,689587.0,18550000000.0,0.38,0.0,0.0,0.0,1.0,1.0,netral
400,2023-08-29,695783.0,692173.0,696473.0,692173.0,24430000000.0,0.52,0.37012723088264465,0.5,0.0,0.5,2.0,positif
401,2023-08-30,696666.0,695826.0,700849.0,695826.0,15930000000.0,0.13,0.0,0.0,0.0,1.0,1.0,netral
402,2023-08-31,695326.0,696666.0,698235.0,692423.0,23310000000.0,-0.19,0.9878052771091461,1.0,0.0,0.0,1.0,positif
403,2023-09-01,697765.0,695326.0,699263.0,695026.0,14580000000.0,0.35,0.0,0.0,0.0,1.0,1.0,netral
404,2023-09-04,699675.0,697780.0,700780.0,697482.0,15460000000.0,0.27,0.0,0.0,0.0,1.0,1.0,netral
405,2023-09-05,699171.0,699675.0,701448.0,697263.0,18320000000.0,-0.07,0.0,0.0,0.0,1.0,0.0,netral
406,2023-09-06,699595.0,699171.0,702097.0,698979.0,16540000000.0,0.06,0.0,0.0,0.0,1.0,1.0,netral
407,2023-09-07,695481.0,699610.0,700367.0,692742.0,19120000000.0,-0.59,0.9565178751945496,1.0,0.0,0.0,2.0,positif
408,2023-09-08,692478.0,695481.0,696677.0,690059.0,14040000000.0,-0.43,0.0,0.0,0.0,1.0,0.0,netral
409,2023-09-11,696339.0,692478.0,696339.0,690436.0,17410000000.0,0.56,0.0,0.0,0.0,1.0,0.0,netral
410,2023-09-12,693397.0,696339.0,697648.0,692823.0,17470000000.0,-0.42,0.0,0.0,0.0,1.0,0.0,netral
